"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"_ZN2at6native12_GLOBAL__N_143distribution_elementwise_grid_stride_kernelIfLi4EZNS0_9templates4cuda20normal_and_transformIN3c104HalfEfLm4EPNS_17CUDAGeneratorImplEZZZNS4_13normal_kernelIS9_EEvRNS_6TensorEddT_ENKUlvE_clEvENKUlvE4_clEvEUlfE_EEvRNS_18TensorIteratorBaseET2_T3_EUlP25hiprandStatePhilox4_32_10E0_ZNS1_27distribution_nullary_kernelIS7_fLi4ES9_SN_SG_EEvSI_SJ_RKSK_T4_EUlifE_EEviNS_15PhiloxCudaStateET1_SJ_.kd",4,0,0,26709,26709,225280,256,0,0,32,0,64,64,"0x0","0x7f2fbf2eb9c0",4325580942163754,4325580942228656,4325580942274256,4325580942290981,45600
1,"_ZN2at6native12_GLOBAL__N_143distribution_elementwise_grid_stride_kernelIfLi4EZNS0_9templates4cuda20normal_and_transformIN3c104HalfEfLm4EPNS_17CUDAGeneratorImplEZZZNS4_13normal_kernelIS9_EEvRNS_6TensorEddT_ENKUlvE_clEvENKUlvE4_clEvEUlfE_EEvRNS_18TensorIteratorBaseET2_T3_EUlP25hiprandStatePhilox4_32_10E0_ZNS1_27distribution_nullary_kernelIS7_fLi4ES9_SN_SG_EEvSI_SJ_RKSK_T4_EUlifE_EEviNS_15PhiloxCudaStateET1_SJ_.kd",4,0,1,26709,26709,225280,256,0,0,32,0,64,64,"0x0","0x7f2fbf2eb9c0",4325580942406277,4325580942429296,4325580942474736,4325580942476879,45440
2,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,2,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580966310644,4325580966350751,4325580966411551,4325580966413175,60800
3,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,5,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580969740529,4325580969769314,4325580969950114,4325580969951753,180800
4,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,6,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580969881602,4325580969950114,4325580970012354,4325580970013438,62240
5,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,7,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580969907150,4325580970012354,4325580970194754,4325580970204104,182400
6,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,8,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580969984494,4325580970194754,4325580970251074,4325580970252184,56320
7,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,9,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580970002047,4325580970251074,4325580970435394,4325580970436518,184320
8,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,10,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580970077067,4325580970435394,4325580970488194,4325580970489166,52800
9,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,11,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580970093097,4325580970488194,4325580970670274,4325580970671417,182080
10,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,12,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580970162997,4325580970670274,4325580970723234,4325580970724295,52960
11,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,13,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580970177033,4325580970723234,4325580970901634,4325580970902608,178400
12,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,14,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580970292459,4325580970901634,4325580970955074,4325580970956128,53440
13,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,16,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971274453,4325580971299395,4325580971354435,4325580971355855,55040
14,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,17,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971354262,4325580971394275,4325580971431715,4325580971432588,37440
15,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,18,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971452315,4325580971473955,4325580971511555,4325580971512557,37600
16,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,19,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971528116,4325580971544515,4325580971582435,4325580971583310,37920
17,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,20,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971596234,4325580971612515,4325580971649315,4325580971650104,36800
18,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,21,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971662678,4325580971678595,4325580971715395,4325580971716288,36800
19,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,22,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971728481,4325580971744515,4325580971780035,4325580971780908,35520
20,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,23,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971795776,4325580971816675,4325580971852195,4325580971853223,35520
21,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,24,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971869424,4325580971885315,4325580971920995,4325580971921822,35680
22,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,25,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580971935257,4325580971951075,4325580971986755,4325580971987494,35680
23,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,26,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972004917,4325580972020835,4325580972056355,4325580972057295,35520
24,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,27,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972070179,4325580972085795,4325580972121315,4325580972122206,35520
25,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,28,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972135571,4325580972151235,4325580972186915,4325580972187838,35680
26,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,29,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972201193,4325580972216835,4325580972252515,4325580972253330,35680
27,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,30,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972266014,4325580972281795,4325580972317475,4325580972318262,35680
28,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,31,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972331036,4325580972347235,4325580972382755,4325580972383644,35520
29,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,32,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972396818,4325580972412515,4325580972448195,4325580972449026,35680
30,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,33,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972461910,4325580972483395,4325580972519235,4325580972520149,35840
31,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,34,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972534546,4325580972550276,4325580972585796,4325580972586613,35520
32,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,35,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972600278,4325580972616036,4325580972651716,4325580972652716,35680
33,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,36,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972665290,4325580972680996,4325580972716676,4325580972717497,35680
34,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,37,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972729750,4325580972745476,4325580972780996,4325580972781837,35520
35,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,38,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972794772,4325580972810436,4325580972846596,4325580972847420,36160
36,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,39,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972859913,4325580972881636,4325580972917316,4325580972918322,35680
37,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,40,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972933310,4325580972949156,4325580972984676,4325580972985678,35520
38,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,41,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580972998582,4325580973014436,4325580973049956,4325580973050800,35520
39,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,42,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973063133,4325580973078916,4325580973114596,4325580973115370,35680
40,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,43,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973127874,4325580973143396,4325580973179236,4325580973180231,35840
41,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,44,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580973148081,4325580973179236,4325580973358916,4325580973359917,179680
42,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,46,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973246946,4325580973373156,4325580973420836,4325580973421883,47680
43,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,48,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580973289455,4325580973432356,4325580973614916,4325580973627156,182560
44,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,50,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973389272,4325580973628036,4325580973675076,4325580973676247,47040
45,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,52,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580973451989,4325580973686756,4325580973862756,4325580973863988,176000
46,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,54,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973547678,4325580973875876,4325580973922916,4325580973924120,47040
47,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,56,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580973588163,4325580973934596,4325580974115877,4325580974117001,181281
48,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,58,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973682750,4325580974128837,4325580974176517,4325580974178986,47680
49,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,60,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580973718226,4325580974188197,4325580974364517,4325580974372177,176320
50,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,62,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973812542,4325580974377637,4325580974424677,4325580974426028,47040
51,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,64,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580973848159,4325580974436357,4325580974618437,4325580974619599,182080
52,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,66,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580973933488,4325580974631397,4325580974678437,4325580974680032,47040
53,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,68,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580973974475,4325580974690117,4325580974880677,4325580974882099,190560
54,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,70,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580974076485,4325580974893637,4325580974940357,4325580974941661,46720
55,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,72,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580974117411,4325580974951877,4325580975138437,4325580975139680,186560
56,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,74,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580974295494,4325580975151077,4325580975197797,4325580975199161,46720
57,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,76,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580974334847,4325580975209477,4325580975393317,4325580975394446,183840
58,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,78,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580974430736,4325580975406117,4325580975453317,4325580975454488,47200
59,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,80,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580974473656,4325580975464677,4325580975645638,4325580975647208,180961
60,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,82,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580974559767,4325580975658758,4325580975705638,4325580975707250,46880
61,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,84,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580974593340,4325580975717318,4325580975897478,4325580975899058,180160
62,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,86,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580974678890,4325580975910438,4325580975958758,4325580975959932,48320
63,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,88,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580974745474,4325580975970118,4325580976151718,4325580976153323,181600
64,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,90,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580974835432,4325580976164678,4325580976211718,4325580976257478,47040
65,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,92,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580974869686,4325580976223398,4325580976404518,4325580976405915,181120
66,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,94,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580974966427,4325580976417638,4325580976464678,4325580976467951,47040
67,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,96,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975012413,4325580976477158,4325580976657478,4325580976659338,180320
68,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,98,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975097822,4325580976670758,4325580976719078,4325580976721574,48320
69,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,100,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975131044,4325580976730598,4325580976912198,4325580976913783,181600
70,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,102,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975226242,4325580976925318,4325580976973158,4325580976974918,47840
71,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,104,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975263321,4325580976984678,4325580977169799,4325580977171474,185121
72,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,106,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975347659,4325580977182919,4325580977231559,4325580977235694,48640
73,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,108,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975381662,4325580977243079,4325580977424519,4325580977426461,181440
74,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,110,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975471921,4325580977437799,4325580977484679,4325580977486803,46880
75,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,112,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975516945,4325580977496519,4325580977680519,4325580977682078,184000
76,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,114,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975605630,4325580977693319,4325580977740359,4325580977742381,47040
77,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,116,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975639925,4325580977752039,4325580977935559,4325580977937896,183520
78,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,118,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975730203,4325580977948519,4325580977994759,4325580977996946,46240
79,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,120,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975767383,4325580978006439,4325580978188359,4325580978190097,181920
80,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,122,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975854195,4325580978201479,4325580978248839,4325580978251021,47360
81,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,124,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580975889200,4325580978260519,4325580978443239,4325580978446275,182720
82,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,126,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580975979969,4325580978456199,4325580978504199,4325580978506107,48000
83,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,128,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580976015205,4325580978515719,4325580978701800,4325580978703986,186081
84,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,130,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580976102128,4325580978714920,4325580978761480,4325580978763407,46560
85,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,132,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580976256777,4325580978773160,4325580978955240,4325580978957800,182080
86,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,134,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580976396958,4325580978968360,4325580979015400,4325580979017492,47040
87,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,136,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580976437283,4325580979027080,4325580979208520,4325580979210642,181440
88,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,138,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580976530007,4325580979221640,4325580979268840,4325580979271416,47200
89,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,140,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580976576393,4325580979280680,4325580979460680,4325580979463204,180000
90,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,142,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580976670449,4325580979473800,4325580979521800,4325580979524018,48000
91,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,144,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580976714661,4325580979533160,4325580979717320,4325580979719352,184160
92,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,146,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580976803086,4325580979730440,4325580979777480,4325580979779525,47040
93,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,148,26709,26709,16000000,256,0,0,4,4,16,64,"0x0","0x7f2fbf0d4440",4325580976839084,4325580979789000,4325580979970440,4325580979972315,181440
94,"matmul_kernel_with_block_pointers_0d1d2d3d4d5d6d7c8d9c10d11c.kd",4,0,150,26709,26709,4096,256,65536,0,4,196,48,64,"0x0","0x7f2fbf2986c0",4325580976928140,4325580979983560,4325580980031880,4325580980034771,48320
